sample_id,encounter_probability
000543f069f2648e,0.6257296697858405
000854e3e9ad895c,0.663370732963698
00160995093baccf,0.5849542875780754
00187cc812301f49,0.06718255732149758
0054a2b18e385c5f,0.44598380069924104
008c6f1f93bb89ae,0.2929157519962129
009268a298771e25,0.5552466046107697
00a662d1128e87e5,0.41277348782861345
00b71a879de323cf,0.5414524072172813
010375504ce57767,0.1642378592767644
0125b0525c24aeac,0.6628983912419828
01260e8b1b930962,0.5131478149470305
0175d9df9bdc7bf4,0.4515785247827573
01a55595f748bbb2,0.1789208591105239
01acbaa545c8f532,0.2729114817234448
01bc02f34ba6aa54,0.30765201355697347
01bcd0e4c30ed4d0,0.1214785171640676
01bd564bad66a54d,0.16960212746834205
01c88227d4e8e4cc,0.13129025334594824
01d09f0b5f97cd96,0.42497349029686404
01e45145fd664b3b,0.4500734754948116
01ece00bfef322b1,0.3387379502141496
0209ffb2fa43fd86,0.3236400002860761
0229f0a0185dd442,0.3779941209454354
0257a35b9743f95c,0.41025046974414325
025925bc3b3cc67d,0.6495101545304838
029aa2f029632867,0.6384887474214317
02a2b5e3f9ebcd7e,0.28627358628864913
02b268147c8e51cf,0.4041977190049997
02e824b5992acd52,0.6640468364335135
02fd8e0a4d88dafc,0.7040074563849772
03452aa8fd56e0a4,0.7129647361975492
03499834d6cca28d,0.35639863560461926
0352e678e17022aa,0.39443169289186175
036aca1ca96cf1b3,0.4941583229246417
037cf8812649a12f,0.33135717440895157
038be92051a62e4d,0.17273152834887326
0395bf9cdbc5fbfa,0.7655483042969258
0396e7744f944bca,0.020017635002482995
03aae0372950fea5,0.14367926423434632
03b2dabed1ab14a8,0.4966315712717014
03fb97d0a925728a,0.4791576455707064
04556df0b75d7e98,0.2874301481813526
046cc0656a6a8a7b,0.31275692901785607
047700062f07d148,0.17474081896240198
0497d7b38e2eebac,0.580393042340544
0498af81a12c3995,0.20182482242811361
04d435a97b41a7f1,0.2861430622331824
04d979619632951c,0.3892591203231738
04fdfea274b68eb8,0.5491359530114337
050a09d8be78d9ae,0.443453705512055
0510abf59c235c20,0.5086116959008194
0511a104fa2ee873,0.08651565193342572
0515b5c2b04fc906,0.0545984910390807
05252dc68ea3a5af,0.6210675124756216
052c685d846ee21b,0.10335102764131385
0536b4298e06bd1c,0.53841728586814
05440d525afd98ca,0.268885572800044
0545602ba3a44c8f,0.45131245141710435
054a4e3dd9ab56fe,0.6152384066424167
054bfbeb89ce13c2,0.3375008337551816
05de25d28baa544e,0.6598990597948888
05f21635d3ef543c,0.2801421765606954
0611b3d5b4359406,0.4021918680714469
0620d25d4e65e197,0.5429557781269481
064b2e5765980554,0.6701602279116081
069cea1eb84b2a12,0.14952311031656856
06cf252a8d74cae5,0.3900801427726577
070388e78ca855ae,0.6735449306891234
0745fb67d9a9a331,0.3184240102229293
0746305cc0c6cfc9,0.45410188477894664
074ae49121a2b831,0.2698127165371776
0754b87d635ae4e9,0.7292125353955775
0755552ec53ba94d,0.24526399820951555
075bc3b472054e3c,0.36609313769266383
07685dea965433c4,0.5910750683289154
077bf2d9a72652ee,0.2670930210168391
078c408f11d0ff82,0.0203017980881315
078fc0ac1d97d8bc,0.0413193485838309
07c3a0bddb02c427,0.3057457295439688
08367a1cd4abbecc,0.30619949673977903
08400fcb9b03fbd3,0.1970210882717963
0857bfe3902c2d36,0.3078312353885275
08bf2627d6221b54,0.41335360505024654
08d2e75f3e1c5143,0.4177786956015392
08df39ed5de49c33,0.15818563228773372
0900007988332021,0.02934266554520563
0906f9df0be2376e,0.2833152252526632
09168e05d1bd2c7f,0.5551523369363345
0922464b9629458b,0.48555968058821697
09275c0610776b48,0.5578144211483231
093bd69f06a53ca0,0.16043058751890846
0952ef0e212a14d5,0.7496300573426163
0965012c95a555ad,0.6224534876170049
09a10f0b01ff99e1,0.2356449649568976
09a7b8beaea32c96,0.2735484043491503
09e93ce27d71edf9,0.6561130648627329
0a3a7b68ec919351,0.366171513596231
0a3b342d38e43987,0.21054901647636734
0a4616a58b9ce3ca,0.2841696459231486
0a7c5e53ed5d4d37,0.2643905503323457
0abced56700686a1,0.29380881830432387
0b50ada5752ffb02,0.6830894492912968
0bb02601bbb390fd,0.07504677698856109
0bce34ac42ff4d80,0.2364333653822423
0bd612b1d0bec810,0.5766730315221142
0c338856b46d508e,0.4791438439267577
0c623073bf33092a,0.3202712973725279
0c93a4487ee94168,0.2073442814329795
0cccafd491343345,0.055915616573697785
0cdb7b0f56102878,0.598805122618594
0ceddba50e2e7370,0.5078838691007546
0d1c6e67c2c9dacc,0.11857348126193477
0d27b03e3fcd256d,0.4086496627097879
0d6660a494eef4ff,0.3133262225113799
0d9ff52c285efb47,0.568282377350698
0dd3b1124c0b79c0,0.0642422741016691
