sample_id,encounter_probability
000543f069f2648e,0.5709664164019309
000854e3e9ad895c,0.44026653815660793
00160995093baccf,0.3936466118329697
00187cc812301f49,0.012179647669008838
0054a2b18e385c5f,0.309273058886177
008c6f1f93bb89ae,0.17395997336279648
009268a298771e25,0.2614027491819811
00a662d1128e87e5,0.2583939864476391
00b71a879de323cf,0.33690840297873836
010375504ce57767,0.24653287400078422
0125b0525c24aeac,0.3862341614143231
01260e8b1b930962,0.4405464669409467
0175d9df9bdc7bf4,0.21147717038615937
01a55595f748bbb2,0.30245413478434025
01acbaa545c8f532,0.17169352713206174
01bc02f34ba6aa54,0.4196082457023316
01bcd0e4c30ed4d0,0.2045694962450465
01bd564bad66a54d,0.09574654629007859
01c88227d4e8e4cc,0.14672086142209773
01d09f0b5f97cd96,0.5991780181230439
01e45145fd664b3b,0.38460963300196477
01ece00bfef322b1,0.3372649060525694
0209ffb2fa43fd86,0.2580356365822779
0229f0a0185dd442,0.38547129137038005
0257a35b9743f95c,0.573882377405867
025925bc3b3cc67d,0.5744349402427125
029aa2f029632867,0.4295079092841545
02a2b5e3f9ebcd7e,0.264981953945465
02b268147c8e51cf,0.5309120104625066
02e824b5992acd52,0.4184132949663683
02fd8e0a4d88dafc,0.4186182895531644
03452aa8fd56e0a4,0.4972189291340423
03499834d6cca28d,0.20971421789691932
0352e678e17022aa,0.36381532382246534
036aca1ca96cf1b3,0.44616579439648923
037cf8812649a12f,0.43810678529183744
038be92051a62e4d,0.24916281713696037
0395bf9cdbc5fbfa,0.6190746445816412
0396e7744f944bca,0.05037146229343446
03aae0372950fea5,0.29984522342309916
03b2dabed1ab14a8,0.4316313594541083
03fb97d0a925728a,0.4143383509461612
04556df0b75d7e98,0.49542544499884056
046cc0656a6a8a7b,0.37384721402953497
047700062f07d148,0.143342977632903
0497d7b38e2eebac,0.6505643769829422
0498af81a12c3995,0.2002996954230033
04d435a97b41a7f1,0.45808131734623847
04d979619632951c,0.2382220087957595
04fdfea274b68eb8,0.6886181079445992
050a09d8be78d9ae,0.34788458025232794
0510abf59c235c20,0.5045775314066523
0511a104fa2ee873,0.17983872099234932
0515b5c2b04fc906,0.08218002098292748
05252dc68ea3a5af,0.5918993559790104
052c685d846ee21b,0.0529512503433221
0536b4298e06bd1c,0.6803553885077482
05440d525afd98ca,0.46650885048326984
0545602ba3a44c8f,0.45945439180661457
054a4e3dd9ab56fe,0.6233622657772417
054bfbeb89ce13c2,0.26767447134997385
05de25d28baa544e,0.3419783473846688
05f21635d3ef543c,0.15160241902381436
0611b3d5b4359406,0.3873041898899069
0620d25d4e65e197,0.3094992560370426
064b2e5765980554,0.47701883489439917
069cea1eb84b2a12,0.30967810970394316
06cf252a8d74cae5,0.3081958486661852
070388e78ca855ae,0.6925858501041592
0745fb67d9a9a331,0.2777130760295433
0746305cc0c6cfc9,0.40587353390832087
074ae49121a2b831,0.29544010949020355
0754b87d635ae4e9,0.5334171651222753
0755552ec53ba94d,0.3389110485108961
075bc3b472054e3c,0.47841696505742864
07685dea965433c4,0.5279888972006503
077bf2d9a72652ee,0.1648988735695944
078c408f11d0ff82,0.046765247757562176
078fc0ac1d97d8bc,0.062216941681093124
07c3a0bddb02c427,0.4525244760521926
08367a1cd4abbecc,0.2280549550208118
08400fcb9b03fbd3,0.31618542116461157
0857bfe3902c2d36,0.2487228042048057
08bf2627d6221b54,0.4229915270828428
08d2e75f3e1c5143,0.4370899824342115
08df39ed5de49c33,0.09110166820941543
0900007988332021,0.07886198841433445
0906f9df0be2376e,0.4307637614203672
