sample_id,encounter_probability
000543f069f2648e,0.5229397943096041
000854e3e9ad895c,0.2876065539322157
00160995093baccf,0.3166995671551184
00187cc812301f49,0.03588928863394677
0054a2b18e385c5f,0.29041922531568287
008c6f1f93bb89ae,0.23755254313164212
009268a298771e25,0.3153842235824428
00a662d1128e87e5,0.17890388785992406
00b71a879de323cf,0.26209458667080876
010375504ce57767,0.22284465282739752
0125b0525c24aeac,0.28582644980090344
01260e8b1b930962,0.2688242430236605
0175d9df9bdc7bf4,0.17867688852326025
01a55595f748bbb2,0.2519623928795475
01acbaa545c8f532,0.16462270387440822
01bc02f34ba6aa54,0.36194562717510914
01bcd0e4c30ed4d0,0.16953781951204488
01bd564bad66a54d,0.12245407567106505
01c88227d4e8e4cc,0.15822332463324257
01d09f0b5f97cd96,0.41072615347806396
01e45145fd664b3b,0.3592909986232754
01ece00bfef322b1,0.3437077264797108
0209ffb2fa43fd86,0.19309935908231884
0229f0a0185dd442,0.32869661035625075
0257a35b9743f95c,0.5238336589110035
025925bc3b3cc67d,0.4790878136862699
029aa2f029632867,0.24697563408317977
02a2b5e3f9ebcd7e,0.3204777401825303
02b268147c8e51cf,0.5014786623720479
02e824b5992acd52,0.3817526134470229
02fd8e0a4d88dafc,0.3805869818493133
03452aa8fd56e0a4,0.3595550023950479
03499834d6cca28d,0.1669659026986299
0352e678e17022aa,0.27998983302411246
036aca1ca96cf1b3,0.3973886550783389
037cf8812649a12f,0.3304095029555362
038be92051a62e4d,0.20980790778312933
0395bf9cdbc5fbfa,0.5034610312193388
0396e7744f944bca,0.0704628678251969
03aae0372950fea5,0.20259921562170397
03b2dabed1ab14a8,0.3540381283703836
03fb97d0a925728a,0.3507857978089758
04556df0b75d7e98,0.3738013979081256
046cc0656a6a8a7b,0.29363411047807214
047700062f07d148,0.10828641384467856
0497d7b38e2eebac,0.5428423358638452
0498af81a12c3995,0.15308740610879562
04d435a97b41a7f1,0.4217998942537811
04d979619632951c,0.23124799931887852
04fdfea274b68eb8,0.570194521658923
050a09d8be78d9ae,0.3334824537962234
0510abf59c235c20,0.289763116858336
0511a104fa2ee873,0.14548490785953622
0515b5c2b04fc906,0.10110921914916597
05252dc68ea3a5af,0.4634369847736163
052c685d846ee21b,0.0780125502803118
0536b4298e06bd1c,0.562455385765548
05440d525afd98ca,0.25464926408605415
0545602ba3a44c8f,0.4055752785831597
054a4e3dd9ab56fe,0.44891439618028983
054bfbeb89ce13c2,0.14295885539331782
05de25d28baa544e,0.2680726384415967
05f21635d3ef543c,0.25887526580286957
0611b3d5b4359406,0.31399322329102175
0620d25d4e65e197,0.2541876471352843
064b2e5765980554,0.3356304047672174
069cea1eb84b2a12,0.33710924633925976
06cf252a8d74cae5,0.29068891322891643
070388e78ca855ae,0.5234172736679598
0745fb67d9a9a331,0.28898594243556686
0746305cc0c6cfc9,0.3921634433996199
074ae49121a2b831,0.26652248483035657
0754b87d635ae4e9,0.5256739020363574
0755552ec53ba94d,0.24649060730345154
075bc3b472054e3c,0.3235984434783198
07685dea965433c4,0.5206803226565965
077bf2d9a72652ee,0.13150857739450833
078c408f11d0ff82,0.050972777100588784
078fc0ac1d97d8bc,0.06968980123390697
07c3a0bddb02c427,0.4487688723024825
08367a1cd4abbecc,0.1742801749767492
08400fcb9b03fbd3,0.18293887113598517
0857bfe3902c2d36,0.2845829609453247
08bf2627d6221b54,0.3482038034710825
08d2e75f3e1c5143,0.3222220766615026
08df39ed5de49c33,0.1570410860325852
0900007988332021,0.07951765877740802
0906f9df0be2376e,0.4636411468893321
09168e05d1bd2c7f,0.2964680996227096
0922464b9629458b,0.326258038501764
09275c0610776b48,0.5117259092921583
093bd69f06a53ca0,0.13165470780281502
0952ef0e212a14d5,0.5451814002052735
0965012c95a555ad,0.5413401425726301
09a10f0b01ff99e1,0.24033371881981014
09a7b8beaea32c96,0.28102376626232795
09e93ce27d71edf9,0.3368467312960832
0a3a7b68ec919351,0.11705190999791865
0a3b342d38e43987,0.21004865631626782
0a4616a58b9ce3ca,0.13700120742589392
0a7c5e53ed5d4d37,0.3331284801389064
0abced56700686a1,0.41543699722676247
0b50ada5752ffb02,0.4652350077121623
0bb02601bbb390fd,0.1156661267593
0bce34ac42ff4d80,0.19780710100651694
0bd612b1d0bec810,0.3318927004823943
0c338856b46d508e,0.26896780190795955
0c623073bf33092a,0.2517778410122114
0c93a4487ee94168,0.15459105715656554
0cccafd491343345,0.08263900608511021
0cdb7b0f56102878,0.4078166240791137
0ceddba50e2e7370,0.2389943429782589
0d1c6e67c2c9dacc,0.25862215743430444
0d27b03e3fcd256d,0.19720376188560806
0d6660a494eef4ff,0.1832398268098396
0d9ff52c285efb47,0.2736921596015577
0dd3b1124c0b79c0,0.06186938368725014
