sample_id,encounter_probability
000543f069f2648e,0.583477717858601
000854e3e9ad895c,0.33059302660215956
00160995093baccf,0.33389776933415916
00187cc812301f49,0.02946828989498579
0054a2b18e385c5f,0.32019516950051374
008c6f1f93bb89ae,0.20033405837165078
009268a298771e25,0.2763404220905099
00a662d1128e87e5,0.182223239732198
00b71a879de323cf,0.28780888985733555
010375504ce57767,0.2306201444048478
0125b0525c24aeac,0.29927949423431643
01260e8b1b930962,0.30635177757015086
0175d9df9bdc7bf4,0.187290568322242
01a55595f748bbb2,0.26215354978031996
01acbaa545c8f532,0.13525008464066657
01bc02f34ba6aa54,0.4033189851410525
01bcd0e4c30ed4d0,0.21158565324489897
01bd564bad66a54d,0.08682347244156677
01c88227d4e8e4cc,0.1388472068433186
01d09f0b5f97cd96,0.47812553388809975
01e45145fd664b3b,0.3962068675237677
01ece00bfef322b1,0.3230640242926496
0209ffb2fa43fd86,0.1419833347938932
0229f0a0185dd442,0.3237481403422923
0257a35b9743f95c,0.502929675718599
025925bc3b3cc67d,0.5102049972678744
029aa2f029632867,0.31394863063537315
02a2b5e3f9ebcd7e,0.37191683432306755
02b268147c8e51cf,0.5423611754716617
02e824b5992acd52,0.32249950109479386
02fd8e0a4d88dafc,0.4397921939237839
03452aa8fd56e0a4,0.3844627165206326
03499834d6cca28d,0.14826902537222136
0352e678e17022aa,0.2692990761553038
036aca1ca96cf1b3,0.3692720835787655
037cf8812649a12f,0.3823033739817831
038be92051a62e4d,0.20515182139202726
0395bf9cdbc5fbfa,0.5220770572774293
0396e7744f944bca,0.060658119247343954
03aae0372950fea5,0.18811161902779178
03b2dabed1ab14a8,0.4529598058808607
03fb97d0a925728a,0.4298520931386387
04556df0b75d7e98,0.37895565878953075
046cc0656a6a8a7b,0.2631896060234278
047700062f07d148,0.07870125166327166
0497d7b38e2eebac,0.5216580986078236
0498af81a12c3995,0.13567030300097419
04d435a97b41a7f1,0.5243058305245785
04d979619632951c,0.21135881970120868
04fdfea274b68eb8,0.5205519647953769
050a09d8be78d9ae,0.3439557311027832
0510abf59c235c20,0.3172219694163347
0511a104fa2ee873,0.10020967584961073
0515b5c2b04fc906,0.0789116957210603
05252dc68ea3a5af,0.42653323767538165
052c685d846ee21b,0.07749776130246144
0536b4298e06bd1c,0.5152998830760634
05440d525afd98ca,0.29975958429057625
0545602ba3a44c8f,0.33009768877404244
054a4e3dd9ab56fe,0.44942090413882146
054bfbeb89ce13c2,0.10667838876930993
05de25d28baa544e,0.2785185699647417
05f21635d3ef543c,0.19967181899290243
0611b3d5b4359406,0.45077967069106883
0620d25d4e65e197,0.2658571207795337
064b2e5765980554,0.3209032895096611
069cea1eb84b2a12,0.3242250576212884
06cf252a8d74cae5,0.26941429802258055
070388e78ca855ae,0.544893881287561
0745fb67d9a9a331,0.27636898482691624
0746305cc0c6cfc9,0.48178130140995945
074ae49121a2b831,0.32497572740568664
0754b87d635ae4e9,0.47504546030716205
0755552ec53ba94d,0.27548682629560506
075bc3b472054e3c,0.28718339044794594
07685dea965433c4,0.5022260690558886
077bf2d9a72652ee,0.09556140561898716
078c408f11d0ff82,0.07502593457411214
078fc0ac1d97d8bc,0.06354909732930966
07c3a0bddb02c427,0.43494870198008173
08367a1cd4abbecc,0.13374474114263085
08400fcb9b03fbd3,0.23212660104081717
0857bfe3902c2d36,0.2612914495566562
08bf2627d6221b54,0.31228158054585514
08d2e75f3e1c5143,0.24609702807504544
08df39ed5de49c33,0.1495760378873189
0900007988332021,0.06732671813935143
0906f9df0be2376e,0.439208674386808
09168e05d1bd2c7f,0.31618723541335747
0922464b9629458b,0.2880654468771321
09275c0610776b48,0.5058489638442094
093bd69f06a53ca0,0.10967352010102824
0952ef0e212a14d5,0.5216142331440288
0965012c95a555ad,0.5123203407147487
09a10f0b01ff99e1,0.1844112273920791
09a7b8beaea32c96,0.32278689059898313
09e93ce27d71edf9,0.3811330131602518
0a3a7b68ec919351,0.10489588066899272
0a3b342d38e43987,0.22857413567661958
0a4616a58b9ce3ca,0.14818907394194009
0a7c5e53ed5d4d37,0.30350158955075446
0abced56700686a1,0.3649552599575644
0b50ada5752ffb02,0.45234100722173615
0bb02601bbb390fd,0.12762108847673762
0bce34ac42ff4d80,0.15848841867159993
0bd612b1d0bec810,0.40766254166761795
0c338856b46d508e,0.24523325777530583
0c623073bf33092a,0.22028542936320128
0c93a4487ee94168,0.14734562459302045
0cccafd491343345,0.06426757726712246
0cdb7b0f56102878,0.4865210878806809
0ceddba50e2e7370,0.2236196713693198
0d1c6e67c2c9dacc,0.3687293945357876
0d27b03e3fcd256d,0.23280456168611352
0d6660a494eef4ff,0.15721587674496817
0d9ff52c285efb47,0.2643779087679484
0dd3b1124c0b79c0,0.03441895989923978
0dfc3a41fb916bdd,0.18161356210569563
0dff947dae0d1edc,0.06317849350710039
0e0ab048f0a9bddd,0.44009018124601207
0e6351e2d0c4afa2,0.3611092567927929
0e8a45fbfdee19dc,0.1162629950603079
0ec64ad4ab77e7a8,0.4300467932251445
0ee58a634319e022,0.3501324105314946
0f0216956619a5a3,0.08690402482004853
0f0783431086c065,0.18838168253011667
0f22e95d6fcdf711,0.22292297531122057
0f9dd0ab88a47a30,0.20567921554176277
0fcb666a580983e2,0.10891166273082534
10253bdee55f5fdb,0.34272311029763525
10707fea40ac3090,0.33194079259347997
10960833c75a8206,0.3080258452444138
10a9fe9a3e9a8925,0.3968243107715718
10ed8791075ac8b4,0.40523039006431655
110595f2d93eac43,0.511612895946334
114db52f763650cc,0.3023400440515287
1178a659e4298697,0.34034245708602245
117e24baca830009,0.31398671556962954
1191bb49e65b4dce,0.17822454422755604
11afc1602951f9bc,0.5530826310560566
11b4c868d3cb443c,0.0350507209262067
121a3c399eeb5912,0.20698963284676236
122e913cb5c12ddd,0.17258204012659978
1233177c0a7f3ca4,0.4043185764577326
124aca2414946666,0.03971073307829739
125c265829218bd6,0.18778396910524475
1287e3b06f2b7b58,0.3088788267493197
12892a2a843d0a36,0.3746640812665047
12e3634ca24d8528,0.4791378165074527
131e1b96a62d2a5f,0.27251507106817335
13414367b18eab62,0.48105235460763784
1385c694c8a09795,0.10778610849083473
138f5e5f4fd287a1,0.4648260546287885
13a14b41c768058d,0.2872277259517144
140b66d408d68690,0.14266050634708538
1419a4d4f4d4ba78,0.3281071672615089
142c2093f8741c74,0.3143680111031163
143856971bbcde84,0.03631976624364318
143f4ed61d3e1e14,0.5049490379337792
1458aaac2ebed955,0.4967994619123194
146ddf1ace251514,0.38796801036988
147eb4c9c59e462b,0.5751992967104607
14c695a883b89dde,0.3987023663856185
154e4f224d2c44e4,0.26598087060327646
1560e07e8610228d,0.16810308206383212
157a9a4ac40f88af,0.04097261706952145
159b32a97d8c9dc8,0.13574913157856705
15a2d8ca4e601b1a,0.489204606758037
15b29b4692d1310c,0.24925727547981438
15b3d761fd60b9f1,0.2652190193653602
15c90dcb6f969b74,0.23509368855446325
15c90e8a7a5e3cf8,0.33678223821146314
15e4e908f86ae74f,0.32414117615267035
15e6fb2ab3afdad0,0.4049351658244858
15f10b1f5e9246a1,0.3572283212412332
15fa18785b7ee412,0.21697263611892997
160faaee2b1bf219,0.2721757470406625
1625eb7255d609bc,0.5782335358891533
164c154056c7cc5e,0.45632956959315446
165b4324f09e01df,0.4758334867042889
16b404d77117ece8,0.41952323034043026
16cff654ab5d9018,0.42578844117739106
16d07f8091223e5b,0.23252400968841408
16f1183587859b48,0.42197672691653154
1726d03e8f212e02,0.25208311975869035
174b8537ee79fa43,0.35019545100805416
17c042308cfe8ccc,0.3986961851402927
17ff5e6d7d57fb0e,0.48468238886668286
180bebd2bab0d297,0.37060985619031017
182d5c9777bd6e09,0.41731926392205687
1858331188cc0399,0.07848678228529651
18657f5ab13863f9,0.5640294972344824
1884a6c5001c1432,0.2225065961099208
18ba729d6755f6cc,0.31490305861438966
19014eecb684772a,0.3686780635611897
1925e11d1d9605f0,0.027745874205924104
19273e35dd470e3b,0.2709916631226732
192f35d21139802b,0.35187186738719733
1965c772763ea3de,0.00504024639172085
197c80876a345c07,0.09858128413807479
19aa619ec1eac4ce,0.31975325298722385
19bcd933732da1d5,0.22267682568876618
19c6c424554e681c,0.08894508874463891
19d7c384fa343cbb,0.21120588251638223
19d8295948af3a0b,0.5171001829890567
19edda4f4bad1038,0.2713757433704025
1a446b1d7ee3128a,0.3188367040099459
1a5ac8ec8d7a39ed,0.2312606664304858
1a721d977a708a54,0.410538465311884
1a9aafce7a05ce96,0.5284544723528988
1a9fc6c1e8e7c9e6,0.3303645105521795
1acb1eff7eb58e42,0.45261666016675745
1b1992828df8ddcf,0.10298638090531402
1b6f0128d4a630ef,0.0691132126960325
1b86bf8ef15f3cb4,0.22614954732877265
1b98496325e32f6a,0.4959036100252047
1b9daf51d22a2d9a,0.36378283832363983
1bb2ab5c7d00d3f8,0.37393918666696097
1bb7a87dda110c28,0.2115249970691524
1bbbab04e461c64d,0.3066704215280747
1bcb9b57b1a40117,0.21635178490646528
1bf488f56f8ed737,0.2274478901936406
1bfb5c26f123d807,0.2771239451075141
1c4f8f6ddfdbd062,0.2451044063995328
1cab3a82b0a56413,0.46531166781702493
1ce28ac3ff42ef5f,0.47190676321911973
1ce9e4d1ce988892,0.2870899164900052
1d4f8c9760d7943b,0.4530586646589605
1d5bea1143df2bc6,0.38921387424692633
1d9cfdefe9bd972f,0.48687062792172425
1d9f94a464493ccf,0.5116713503921423
1db5727a4a323c31,0.5271923523138009
1ddb790576a90a59,0.2592393809610679
1e022e6523aaca76,0.10376328073972704
1e05a8b11b5d0e82,0.26218020961673283
1e226f3c785ee975,0.15808247686880342
1e37ae501880dbf0,0.19916259697555316
1e72f18a57b0ce97,0.43922917920260374
1e98891998a52e17,0.4747610889568922
1eb51ddbc6b6f901,0.04399716463325354
1edb626b65a95fc0,0.11991946528999602
1f4077dc3e602410,0.15476172989383735
1f47fe0d7d032f09,0.15381630781869765
1fbbd2a29b3161ee,0.5054190491033566
1ff826789a1bff69,0.10425684287495147
1ffe2318d73f54da,0.5134453231988596
20097950572557ef,0.24106006311795708
2044e5a7fc36217e,0.13905550113483464
2062e742bafc9565,0.2332865684475952
206ed092fce4f35c,0.5592741185152089
207981ff4580ac8b,0.4105140814399627
209870e7365ec8df,0.01791893334129369
20a43132517104da,0.06077576877967442
20c86dcd344fc897,0.10288543950725035
20dd3365e0b50300,0.3696801900918436
20e1bb6e57f0f182,0.17413971594838462
20f215f60493d389,0.17382732614203944
213f50fde0ce4aba,0.20275725372417264
216fb033dd56c2eb,0.24465098202938296
21e4c0c502b52e37,0.3244348544642063
21e5476e972ed2a4,0.49829388706915734
22138721949a9726,0.35906968105160764
2214285038bf9876,0.5860653359353056
2222dd0c28726ac1,0.4207327962756496
2251dde2c810b777,0.1587115696837147
2253fae77cf1350f,0.43678996700545747
22593daaa054a405,0.09270952993404262
22be57ed3121a9a2,0.35516929526579155
22d050d41628ba51,0.2114805060650753
23261e0478c9f8fd,0.3376819935408101
2370c1c735239786,0.1588830055774974
237971db9f5201db,0.29782034741910723
23a07524af72e37d,0.07869293548189661
23ef7ce8b7bcbcfc,0.3346055969725339
23fb81b2f7df526e,0.6043150707606835
2417880107321419,0.08356938711815147
2418048388357195,0.4509653986617317
242256973e8aff72,0.5648480224068775
